id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
294963,tt2494362,1.073349,1800000,0,Bone Tomahawk,Kurt Russell|Richard Jenkins|Matthew Fox|Lili Simmons|Sean Young,,S. Craig Zahler,May the Lord have mercy and grant you a swift death,poison|prisoner|murder|rifle|gore,"During a shootout in a saloon, Sheriff Hunt injures a suspicious stranger. One of the villagers takes care of him in prison. One day they both disappear â€“ only the spear of a cannibal tribe is found. Hunt and a few of his men go in search of the prisoner and his nurse.",132,Horror|Western|Adventure|Drama,Caliber Media Company|The Fyzz Facility|Realbuilder Productions,10/23/15,220,6.3,2015,1655999.27136032,0
302528,tt3704050,0.820691,0,1986615,Remember,Christopher Plummer|Martin Landau|Dean Norris|Henry Czerny|Bruno Ganz,http://www.rememberthemovie.com/,Atom Egoyan,Dark truths will come to light.,,"With the aid of a fellow Auschwitz survivor and a hand-written letter, an elderly man with dementia goes in search of the person responsible for the death of his family.",94,Drama|Thriller,Serendipity Point Films|Egoli Tossell Film AG,10/23/15,75,7.7,2015,0,1827684.9958186
329020,tt3454574,0.170566,0,0,Extraordinary Tales,Christopher Lee|Bela Lugosi|Julian Sands|Guillermo del Toro|Roger Corman,,Raul Garcia,,,An animated anthology of 5 stories adapted from Edgar Allan Poe.,73,Horror|Animation|Mystery,Melusine Productions,10/23/15,11,5.4,2015,0,0
253414,tt3164256,0.689578999999999,15000000,3020664,Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,http://rockthekasbahmovie.com/,Barry Levinson,Opportunity rocks where you least expect it.,jealousy|ex-boyfriend|afghanistan|record producer|last chance,"A washed-up music producer finds one last shot at redemption with a golden-voiced young girl in Afghanistan. However, when jealousy gets the better of a disgruntled ex-boyfriend, he decides to oppose the young star with talent of his own.",100,Comedy|Music|War,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,10/22/15,56,5.1,2015,13799993.9280026,2779009.65723575
363757,tt4835394,0.162465,0,0,Io che amo solo te,Riccardo Scamarcio|Laura Chiatti|Michele Placido|Maria Pia Calzone|Luciana Littizzetto,http://www.01distribution.it/film/io-che-amo-solo-te,Marco Ponti,,,Lukewarm wedding acquires a new meaning when the father of the groom rekindles his long-time love for the mother of the bride.,102,Romance|Comedy,Italian International Film|Rai Cinema,10/22/15,36,5.2,2015,0,0
146301,tt2473510,1.338322,10000000,78099553,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,,Gregory Plotkin,You can't save them. All you can do is watch.,terror|supernatural|sequel|demon|found footage,"Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.",88,Horror|Thriller,Paramount Pictures|Blumhouse Productions,10/21/15,267,5,2015,9199995.95200178,71851557.1453148
330127,tt3118874,0.278583,0,0,Back in Time,Lea Thompson|Michael J. Fox|Christopher Lloyd|Robert Zemeckis|Dan Harmon,http://backintimefilm.com,Jason Aron,A Back to the Future documentary,interview|filmmaking|retrospective|moviemaking,"Cast, crew, and fans explore the classic Back to the Future time-travel trilogy's resonance throughout our culture 30 years after Marty went back in time.",95,History|Documentary|Family,Malka Media Group,10/20/15,69,5.8,2015,0,0
106845,tt1612319,0.13631,9500000,0,Re-Kill,Roger R. Cross|Scott Adkins|Daniella Alonso|Bruce Payne|Jesse Garcia,,Valeri Milev,We are the endangered species.,reality tv|conspiracy|zombies|zombie apocalypse,"Five years after a zombie outbreak, the men and women of R-Division hunt down and destroy the undead. When they see signs of a second outbreak, they fear humanity may not survive.",87,Horror|Science Fiction,Signature Pictures|After Dark Films|Midsummer Films,10/16/15,17,4.7,2015,8739996.15440169,0
157422,tt1943014,0.292437,0,0,The Wicked Within,Sienna Guillory|Gianni Capaldi|Enzo Cilenti|Michele Hicks|Sonja Kinski,https://www.facebook.com/The-Wicked-Within-266290676718514/,Jay Alaimo,Every family has its demons. The truth will possess us all.,,"After a year passes since the sudden death of a child, a family gathering takes place whilst unexplainable events occur. Tension over peculiar circumstances cracks the veneer of cordiality and dark secrets emerge.",91,Horror,After Dark Films|High Five Films,10/16/15,17,4.1,2015,0,0
245168,tt3077214,0.898295999999999,14000000,16002420,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,,Sarah Gavron,Mothers. Daughters. Rebels.,london|biography|feminist|period drama|woman director,Based on true events about the foot soldiers of the early feminist movement who were forced underground to evade the State.,106,Drama|History,Ruby Films|PathÃ©|Film4,10/16/15,231,7.1,2015,12879994.3328024,14722219.9222232
264644,tt3170832,3.557846,6000000,35401758,Room,Brie Larson|Jacob Tremblay|Joan Allen|Sean Bridgers|William H. Macy,http://www.roomthemovie.com,Lenny Abrahamson,Love knows no boundaries,based on novel|carpet|isolation|imprisonment|grandparents,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,117,Drama|Thriller,Element Pictures|No Trace Camping|A24|Duperele Films,10/16/15,1520,8,2015,5519997.57120106,32569603.0293746
269033,tt4177746,0.070776,10,0,Penis Boy,Collin Blackard|Kate McLeod|Alfred Rosenblatt|Jon Necaj,,James Healey,,dark comedy,"A dark comedy about a retired high class escort who gets pulled in for one last job and on the way, contemplates suicide.",18,Comedy|Drama,Island 23 Films,10/16/15,15,3.3,2015,9.19999595200178,0
333596,tt4183692,0.52025,0,0,Woodlawn,C. Thomas Howell|Sean Astin|Jon Voight|Virginia Williams|Brando Eaton,,Andrew Erwin|Jon Erwin,One Hope. One Truth. One Way (John 14:6),sport|racism,Love and unity in a school torn by racism and hate in the 1970s.,123,Drama,Sony Pictures,10/16/15,32,6.8,2015,0,0
367215,tt5083702,0.106091,0,0,The Fear of 13,Sammy Silverwatch,http://www.thefearof13.com/,David Sington,We are the stories we tell.,prison|prisoner|death row|reenactment|legal system,"After 23 years on Death Row a convicted murderer petitions the court asking to be executed, but as his story unfolds, it becomes clear that nothing is what it seems.",96,Thriller|Documentary,,10/15/15,19,8.2,2015,0,0
290751,tt1741273,1.315266,19500000,32189727,Secret in Their Eyes,Chiwetel Ejiofor|Nicole Kidman|Julia Roberts|Dean Norris|Lyndon Smith,http://secretintheireyes.movie/,Billy Ray,Don't look back,fbi|missing child,"A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",111,Crime|Drama|Mystery,Ingenious Media|Gran Via Productions|IM Global|Route One Films,10/14/15,202,6.2,2015,17939992.1064034,29614535.8096042
334682,tt4504040,0.019133,0,0,A Ballerina's Tale,Misty Copeland|Victoria Rowell|Bevy Smith|Deirdre Kelly,http://www.aballerinastale.com/,Nelson George,,,"A feature documentary on African American ballerina Misty Copeland that examines her prodigious rise, her potentially career ending injury alongside themes of race and body image in the elite ballet world.",85,Documentary,,10/14/15,16,6,2015,0,0
356842,tt4126438,0.511431,0,0,The Ones Below,ClÃ©mence PoÃ©sy|David Morrissey|Stephen Campbell Moore|Laura Birn|Deborah Findlay,http://www.bbc.co.uk/bbcfilms/film/the_ones_below,David Farr,How well do you know your neighbors?,baby|expecting|neighbors,A couple expecting their first child discover an unnerving difference between themselves and the couple living in the flat below them who are also having a baby.,87,Thriller,BBC Films|Kreo Films FZ|Cuba Pictures|Tigerlily Films,10/14/15,33,5.9,2015,0,0
359255,tt3919598,0.158021,0,0,The Inhabitants,Elise Couture|Michael Reed|India Pearl|Edmund Donovan|Erica Derrickson,,Shawn Rasmussen|Michael Rasmussen,,haunted house|bed and breakfast place|new england|young couple,A young couple gets more than they bargained for when they buy an historic bed and breakfast in New England only to discover that the old house is hiding a dark secret within its walls.,90,Thriller|Horror,Sinister Siblings Films|Lascaux Media,10/13/15,10,3.5,2015,0,0
362434,tt5052966,0.101543,0,0,Ominous,Barry Watson|EsmÃ© Bianco|Gavin Lewis|Mark Lindsay Chapman|Eric Etebari,,Peter Sullivan,,cult|resurrection|possession|devil|demon,"Michael and Rachel are devastated when their six-year-old son dies in a tragic accident. When a stranger offers to bring the boy back to life, they take the offer. However, the child who returns is not the child they once knew.",87,Horror,Hybrid,10/10/15,10,5.1,2015,0,0
316042,tt4034452,0.561032,0,0,Hyena Road,Paul Gross|Rossif Sutherland|Clark Johnson|Allan Hawco|Christine Horne,http://rhombusmedia.com/film/hyena-road/,Paul Gross,One bullet can change everything,,"Three different men, three different worlds, three different wars â€“ all stand at the intersection of modern warfare â€“ a murky world of fluid morality where all is not as it seems.",120,War|Drama,Rhombus Media|International Traders|Buffalo Gal Pictures|Whizbang Films|Triple 7 Films,10/9/15,29,5.7,2015,0,0
321697,tt2080374,3.079522,30000000,34441873,Steve Jobs,Michael Fassbender|Kate Winslet|Seth Rogen|Katherine Waterston|Jeff Daniels,http://www.stevejobsthefilm.com,Danny Boyle,,biography|computer|based on true story|father daughter relationship|apple computer,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",122,History|Drama,Universal Pictures|Scott Rudin Productions|Legendary Pictures|The Mark Gordon Company|Management 360,10/9/15,1035,6.9,2015,27599987.8560053,31686509.2179359
355020,tt4908644,0.220751,0,0,Winter on Fire: Ukraine's Fight for Freedom,,http://www.netflix.com/title/80031666,Evgeny Afineevsky,The Next Generation Of Revolution,,"A documentary on the unrest in Ukraine during 2013 and 2014, as student demonstrations supporting European integration grew into a violent revolution calling for the resignation of President Viktor F. Yanukovich.",98,Documentary,Passion Pictures|Campbell Grobman Films|Afineevsky - Tolmor Production|Pray for Ukraine Production|Rock Paper Scissors,10/9/15,37,8.2,2015,0,0
360605,tt4420110,0.136098,0,0,Invisible Sister,Rowan Blanchard|Paris Berelc|Karan Brar|Francesca Capaldi|Starlette Miariaunii,,Paul Hoen,What you see is only half the story,,"Teenager Cleo's school science project goes quite awry, causing her popular older sister Molly to go invisible.",77,Fantasy|Adventure|Comedy,,10/9/15,44,6.5,2015,0,0
347258,tt4224478,0.037487,0,0,The Subjects,Paul O'Brien|Charlotte Nicdao|Emily Wheaton|Spencer McLaren|Paul Henri,http://thesubjectsmovie.com/,Robert Mond,Not everyone is meant to be a hero,experiment|locked in a room|drug trial,Eight strangers go into a locked room for clinical trials on a new drug that gives them superpowers.,80,Thriller|Science Fiction,Instinct Entertainment,10/8/15,12,4.7,2015,0,0
339530,tt4180514,0.336453,0,0,Tremors 5: Bloodlines,Michael Gross|Jamie Kennedy|Pearl Thusi|Rea Rangaka|Brandon Auret,,Don Michael Paul,,africa|monster|sequel|creature|graboids,"The giant, man-eating Graboids are back and even deadlier than before, terrorizing the inhabitants of a South African wildlife reserve as they attack from below-and above.",99,Science Fiction|Action|Horror,Universal 1440 Entertainment,10/6/15,47,5.1,2015,0,0
361043,tt5022680,0.129696,0,0,All Hallows' Eve 2,,,Antonio Padovan|Bryan Norton|Marc Roussel|Ryan Patch|Jay Holben|Jon Kondelik|James Kondelik|Elias Benavidez|Mike Kochansky|Andreas Borghi,,,A woman finds a VHS tape on her doorstep that shows a series of gruesome tales that could be real. But the true danger is the pumpkin-faced killer that's using the tape to find his next victim.,90,,Ruthless Pictures|Hollywood Shorts,10/6/15,13,5,2015,0,0
360387,tt3520290,0.393566,1000000,0,Blunt Force Trauma,Mickey Rourke|Freida Pinto|Ryan Kwanten|Maruia Shelton|Carolina GÃ³mez,https://www.facebook.com/BluntForceTraumaMovie?fref=ts,Ken Sanzel,In the world of underground dueling the only rule is to survive,,"Follows the journey of John and Colt, gunfighters and sometime lovers, on parallel but very different journeys through an underground dueling culture.",92,Adventure|Action,ETA films,10/5/15,23,4.4,2015,919999.595200178,0
295964,tt2503944,2.584264,20000000,36606743,Burnt,Bradley Cooper|Sienna Miller|Lily James|Alicia Vikander|Uma Thurman,http://burntmovie.com/,John Wells,Never underestimate a man with everything to lose.,london|cook|restaurant|diva|career,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",100,Drama,Double Feature Films|PeaPie Films|3 Arts Entertainment,10/2/15,631,6.3,2015,18399991.9040035,33678188.7415969
306745,tt1658801,0.706023,7000000,573335,Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,http://www.freeheld.movie/,Peter Sollett,A true story of love and injustice.,new jersey|equality|lesbian couple|cancer,New Jersey car mechanic Stacie Andree and her police detective girlfriend Laurel Hester both battle to secure Hester's pension benefits after she was diagnosed with a terminal illness.,103,Romance|Drama,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,10/2/15,86,7.1,2015,6439997.16640124,527467.967914094
311539,tt3688406,0.423161,0,0,A Christmas Horror Story,William Shatner|George Buza|Rob Archer|ZoÃ© De Grand Maison|Alex Ozerov,,Grant Harvey|Steven Hoban|Brett Sullivan,You Better Watch Out,santa claus|christmas|krampus,"Christmas is supposed to be a time of joy, peace and goodwill. But for some folks in the small town of Bailey Downs, it turns into something much less festive.",99,Horror,Copperheart Entertainment,10/2/15,56,5.6,2015,0,0
335866,tt3118452,0.350599,0,0,Circle,Julie Benz|Carter Jenkins|Cesar Garcia|Mercy Malick|Lisa Pelikan,,Aaron Hann|Mario Miscione,In hereâ€¦ everything gets you killed.,survival|execution|stranger|no memory,Could you trust a jury of your peers with your life? The contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller.,87,Drama|Horror|Science Fiction|Thriller,Votiv Films|Taggart Productions,10/2/15,167,6.1,2015,0,0
336313,tt2141773,0.497265,0,157768,Hell & Back,Mila Kunis|Bob Odenkirk|T.J. Miller|Susan Sarandon|Jennifer Coolidge,http://shadowmachine.com/#/projects/featured/hell_back,Tom Gianas|Ross Shuman,We'll see you there,orpheus|carnival|hell|stop motion animation|devil,Two best friends set out to rescue their pal after he's accidentally dragged to hell.,86,Fantasy|Comedy|Animation,Freestyle Releasing|ShadowMachine Films,10/2/15,47,4.3,2015,0,145146.496135541
301846,tt2393827,0.707355,0,0,Howl,Ed Speleers|Shauna Macdonald|Elliot Cowan|Holly Weston|Amit Shah,,Paul Hyett,Last Train. Full Moon. All Change.,england|fire|conductor|chase|transformation,"When passengers on a train are attacked by a creature, they must band together in order to survive until morning.",89,Horror,Starchild Pictures,10/1/15,62,4.9,2015,0,0
354924,tt3952108,0.277035,1000000,0,The Dead Room,Jed Brophy|Jeffrey Thomas|Laura Petersen,http://www.thedeadroommovie.com/,Jason Stutter,There is an intruder. It's you.,new zealand|haunting|farmhouse|spirit|psychic,"When a terrified family flees a desolate southern New Zealand farmhouse, two cynical scientists and a young psychic are sent to investigate their claims of a haunting. There they encounter a powerful spirit that will protect the house's secrets at all costs.",80,Horror|Thriller,Centron Pictures,10/1/15,16,4.6,2015,919999.595200178,0
